ID,Commit URL,File Name,Before,,,After,,
178,https://github.com/ripio/rcn-network/commit/42913cea4b97e5aa68989f74769de074df64671e,contracts/diaspore/model/NanoLoanModel.sol,,,,,,
179,https://github.com/SmartContractSecurity/SWC-registry/commit/c78ea62e715b7d1d301f264099048acbdb4677b4,test_cases/reentracy/simple_dao.sol,,,,,,
180,https://github.com/solidstate-network/solidstate-solidity/commit/1881f3f86e4c234543d0a60f3a4826ec7deddef0,contracts/token/ERC1155/ERC1155Base.sol,,,,,,
181,https://github.com/somish/NexusMutual/commit/a4dce0491bee471e8a32e30533b55f3cec2b9dbd,contracts/Pool1.sol,,,,,,
182,https://github.com/spartan-protocol/spartanswap-contracts/commit/2d651bc0ae48f28e814152f60a656030f58e0e5f,contracts/Dao.sol,,,,,,
183,https://github.com/sushiswap/sushiswap/commit/c5ffb929dcc459e8d17ffa2323fd24af5a5a0870,contracts/mocks/CloneRewarderTime.sol,,,,,,
184,https://github.com/Synthetixio/synthetix/commit/c79966490f5a6d9d04b3ac06a7c3466463abde9b,contracts/Court.sol,,,,,,
185,https://github.com/Tokemak/tokemak-smart-contracts-public/commit/7f173157cd7cd2517ba8a3f24b7d95825faf94d6,contracts/manager/Manager.sol,,,,,,
186,https://github.com/Uniswap/v3-core/commit/3face0c89ca191164f39540bf8c1c3ba650c6f24,contracts/libraries/FullMath.sol,,,,,,
187,https://github.com/yearn/yearn-vaults/commit/8ccd04860999264afb6bce58ed125ef54008f8d1,contracts/BaseWrapper.sol,,,,,,
188,https://github.com/maticnetwork/contracts/commit/ba520b66689c52756cbead8ab5db426f19d3badd,contracts/root/predicates/IPredicate.sol,,,,,,
189,https://github.com/maticnetwork/contracts/commit/913f4b1c3cec25aafa3493ce2b45d4e60522ccfb,contracts/root/predicates/IPredicate.sol,,,,,,
190,https://github.com/maticnetwork/pos-portal/commit/eac5a8e39c450610ab903281297654498b22cc7a,contracts/child/ChildToken/DappTokens/UChildDAI.sol,,,,,,
191,https://github.com/bcnmy/metatx-standard/commit/f0e64aaf84502d5ef660d9568e7673e6ac780cc8,src/contracts/EIP712MetaTransaction.sol,,,,,,
192,https://github.com/saddle-finance/saddle-contract/commit/997475a59557800c3b63b6e5a5a7eb1edb6ba8c7,contracts/rewards/RewardScheduler.sol,,,,,,
193,https://github.com/Fantom-foundation/Artion-Contracts/commit/f078383b1d836422d66e0a64684d25260b60275c,contracts/FantomAuction.sol,,,,,,
194,https://github.com/TokenySolutions/T-REX/commit/840500c7c995186e3a149379d085ae998f86673f,contracts/factory/TREXFactory.sol,,,,,,
195,https://github.com/shentufoundation/security-oracle-smart-contracts/commit/ad8feabc603586410422011b4e4df860909e5982,contracts/CertiKSecurityOracle.sol,,,,,,
196,https://github.com/delvtech/council/commit/7d01b7de58569109755b84af38524884fe68a1c8,contracts/libraries/MerkleRewards.sol,,,,,,
197,https://github.com/delvtech/council/commit/7d01b7de58569109755b84af38524884fe68a1c8,contracts/vaults/LockingVault.sol,,,,,,
198,https://github.com/AngleProtocol/angle-core/commit/1ee95d275f3c2e27c16660581bc4567ca9126887,contracts/strategies/BaseStrategy.sol,,,,,,
199,https://github.com/manifoldxyz/creator-core-extensions-solidity/commit/7f6e26df73ef6f212146de31c2bc8e38df7f0fed,packages/manifold/contracts/lazyclaim/ERC1155LazyPayableClaim.sol,,,,,,
200,https://github.com/Orbiter-Finance/OB_ReturnCabin/commit/b68507b64523507394f585e3f46b592fcddf8bb2,contracts/ORMakerDeposit.sol,,,,,,
201,https://github.com/Orbiter-Finance/OB_ReturnCabin/commit/b68507b64523507394f585e3f46b592fcddf8bb2,contracts/ORProtocalV1.sol,,,,,,
202,https://github.com/Etheremon/smartcontract/commit/df53b7c6f9d92bdf2db1707d8a8df41664bde37e,EtheremonERC721.sol,,,,,,
203,https://github.com/makerdao/dss-deploy/commit/348c726998f4e4d8116c1d770d748b2faa8b360f,src/DssDeploy.sol,,,,,,
204,https://github.com/onchain-id/solidity/commit/a407555dc0c1e5a329463b04b29e0bed51df5010,contracts/proxy/IdentityProxy.sol,,,,,,
205,https://github.com/onchain-id/solidity/commit/a407555dc0c1e5a329463b04b29e0bed51df5010,contracts/proxy/ImplementationAuthority.sol,,,,,,
206,https://github.com/tatumio/smart-contracts/commit/8cff275c500acdcdca7ff0c947fb698b980747b7,contracts/tatum/custodial/CustodialWallet.sol,,,,,,
207,https://github.com/tatumio/smart-contracts/commit/b49fcbe33063ed06342694264b5fe921b1510205,contracts/tatum/nft/NftAuction.sol,,,,,,
208,https://github.com/hanzoai/solidity/commit/ff26eddda23bef353090e8a628d894ff53252888,contracts/Blacklist.sol,,,,,,
209,https://github.com/hanzoai/solidity/commit/515a9194a9976601a0ebdcef7609803470ef627c,contracts/Whitelist.sol,,,,,,
210,https://github.com/hanzoai/solidity/commit/8bff6ea07fdb0d5fc8a480feda92aa045c92a529,contracts/Whitelist.sol,,,,,,
211,https://github.com/hanzoai/solidity/commit/73f734bb25e552777f25b0d3df22947cb8d797e0,contracts/Blacklist.sol,,,,,,
212,https://github.com/hanzoai/solidity/commit/04bd6db4f565f263092a2720974a2c5e97b3b96f,contracts/Blacklist.sol,,,,,,
213,https://github.com/idexio/idex-contracts-whistler/commit/9e62d998975832479d43988e1b7d56d2b6ce4c9e,contracts/libraries/AssetRegistry.sol,,,,,,
214,https://github.com/Instadapp/InstaContract/commit/ed0dea5424b83c1970957c31b58c840b9f894c5a,contracts/v1/protocols/MakerDAO/InstaMaker.sol,,,,,,
215,https://github.com/TotlePlatform/contracts/commit/f7528e907cd1413a41678596a65edd7a44f50294,contracts/TotlePrimary.sol,,,,,,
216,https://github.com/Seedifyfund/Launchpad-smart-contract/commit/1df5b2cca24429513394e34418f4a6949409e52d,contracts/SeedifyFund/SeedifyFund.sol,,,,,,
217,https://github.com/Seedifyfund/Launchpad-smart-contract/commit/1df5b2cca24429513394e34418f4a6949409e52d,seedifyFundSingleFile.sol,,,,,,
218,https://github.com/stakewise/contracts/commit/e1891e2f3e18862d4304c70d3a4f69ed6da5ac39,contracts/Oracles.sol,,,,,,
219,https://github.com/stakewise/contracts/commit/e1891e2f3e18862d4304c70d3a4f69ed6da5ac39,contracts/Oracles.sol,,,,,,
220,https://github.com/kendricktan/heiswap-dapp/commit/13b3198d0912b1db07f6dbccc92da1a6d854e9d8,contracts/Heiswap.sol,,,,,,
221,https://github.com/stakewise/contracts/commit/29022d7c4628420efe5fed0560e5269db07d9892,contracts/tokens/RewardEthToken.sol,,,,,,
222,https://github.com/stakewise/contracts/commit/29022d7c4628420efe5fed0560e5269db07d9892,contracts/tokens/StakedEthToken.sol,,,,,,
223,https://github.com/stakewise/contracts/commit/29022d7c4628420efe5fed0560e5269db07d9892,contracts/tokens/StakedEthToken.sol,,,,,,
224,https://github.com/wireshape/real-digital-smart-contracts/commit/9d3322a992fac6053953a1d2b84bf420a562f825,RealDigitalEnableAccount.sol,,,,,,
